21:14:52.139 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:35:58.171 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_ce39621c-3597-4347-930a-3628b9c93888::Commit, no delay
23:35:58.171 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_aa62dc35-6913-4e67-b463-00e06ec1775a::Commit, no delay
23:35:58.173 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.174 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.174 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.174 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.175 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.175 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.175 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.175 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.176 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.176 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.176 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.176 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.192 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
23:35:58.278 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:35:58.278 |V| AsyncCommitServiceImpl        | :1                 | Commit for (6pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_30190111-8348-4547-bc72-f835d31e7493::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_29e7d342-6dfb-4034-a514-c99a6f888e89::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_ce39621c-3597-4347-930a-3628b9c93888::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_aa62dc35-6913-4e67-b463-00e06ec1775a::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
23:35:58.281 |V| PsiFiles                      | :1                 | Commit is started
23:35:58.282 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
23:35:58.284 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
23:35:58.285 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::26d5a2ea-13a5-4a6d-950d-bcf062a1f741 started
23:35:58.285 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::26d5a2ea-13a5-4a6d-950d-bcf062a1f741::myPsiJob started
23:35:58.302 |V| UnlimitedThreadPool           | UnlimitedPool_Controller:10 | Start controller for UnlimitedThreadPool on thread `UnlimitedPool_Controller:10`
23:35:58.317 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.317 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.319 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
23:35:58.320 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::26d5a2ea-13a5-4a6d-950d-bcf062a1f741::myParticipantsJob started
23:35:58.322 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::26d5a2ea-13a5-4a6d-950d-bcf062a1f741::myPsiJob finished
23:35:58.336 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
23:35:58.336 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.337 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.338 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
23:35:58.338 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
23:35:58.338 |V| PsiFiles                      | :1                 | Sync final action
23:35:58.338 |V| PsiFiles                      | :1                 | Commit is finished
23:35:58.338 |V| PsiFiles                      | :1                 | Batch succeeded
23:35:58.338 |V| PsiFiles                      | :1                 | Nothing to start
23:35:58.370 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:35:58.370 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_30190111-8348-4547-bc72-f835d31e7493::Commit
23:35:58.370 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_29e7d342-6dfb-4034-a514-c99a6f888e89::Commit
23:35:58.370 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_ce39621c-3597-4347-930a-3628b9c93888::Commit
23:35:58.370 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_aa62dc35-6913-4e67-b463-00e06ec1775a::Commit
23:35:58.370 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
23:35:58.371 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::26d5a2ea-13a5-4a6d-950d-bcf062a1f741::myParticipantsJob finished
23:35:58.371 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::26d5a2ea-13a5-4a6d-950d-bcf062a1f741 finished
23:35:58.452 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:35:58.452 |V| AsyncCommitServiceImpl        | :1                 | Commit for (2pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
23:35:58.452 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:35:58.452 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.452 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Start analyzing changes
23:35:58.452 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze>
23:35:58.452 |V| SolutionAnalysisManager       | DaemonThread:47    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
23:35:58.452 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyFiles> count=0
23:35:58.452 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyModules> count=0
23:35:58.452 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessFileImages> 1
23:35:58.452 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessModules> 0
23:35:58.453 |V| SolutionAnalysisManager       | DaemonThread:47    | <ApplyChanges> count=3
23:35:58.453 |V| FileImages                    | DaemonThread:47    | <FileImages.ClearTouched>
23:35:58.453 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
23:35:58.453 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
23:35:58.453 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Starting invisible analysis of file Island.cs
23:35:58.453 |V| DaemonProcessBase             | DaemonThread:47    | [Daemon] Daemon process 34055870 started on file 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs, kind = SOLUTION_ANALYSIS
23:35:58.454 |V| ThreadManagementUnit          | JetPool Manager:7  | Long Tasks: all threads are blocked for 337750. Spawning new thread
23:35:58.454 |V| ThreadManagementUnit          | JetPool Manager:7  | Long Tasks: starting executor JetPool(L) Temp#7
23:35:58.455 |V| JetScheduler                  | JetPool(L) Temp#7:61 | Thread 'JetPool(L) Temp#7' started execution in unit 'Long Tasks'. #allExecutors=6, #freeExecutors=4
23:35:58.542 |V| DaemonProcessBase             | DaemonThread:47    | [Daemon] Daemon process 34055870 finished on file 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs 
23:35:58.542 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Finished analysis of file: 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs
23:35:58.543 |V| SolutionAnalysisConfiguration | DaemonThread:47    | Completed = True
23:35:58.543 |V| SolutionAnalysisManager       | DaemonThread:47    | <Measured> "SWEA.FullCycle"  time=90ms
23:35:58.543 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Analyzing files completed
23:36:03.473 |V| ThreadManagementUnit          | JetPool Manager:7  | Long Tasks: terminating executor JetPool(L) Temp#7
23:36:03.473 |V| JetScheduler                  | JetPool(L) Temp#7:61 | Thread 'JetPool(L) Temp#7' finished execution in unit 'Long Tasks'. #AllExecutors=5, #FreeExecutors=5
23:43:25.787 |V| SettingsLogging               | JetPool(S) #1:12   | [SettingsStorage(“Solution “Shattered-Kingdom” personal”)/Core] Loading storage entries for SecondTime.
23:43:25.788 |V| SettingsLogging               | JetPool(S) #1:12   | Load completed, 1 keys changed (e.g. /Default/CodeInspection/ExcludedFiles/FilesAndFoldersToSkip2/=7020124F_002D9FFC_002D4AC3_002D8F3D_002DAAB8E0240759_002Ff_003ASoldie_002Ecs_002Fl_003AAssets_003FSoldie_002Ecs/@EntryIndexedValue).
23:43:25.900 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 1 unique requests.
23:43:25.900 |V| SolutionAnalysisConfiguration | JetPool(S) #1:12   | Completed = False
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:25.900 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:25.906 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 1 unique requests in 6 ms.
23:43:25.906 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 1 unique requests.
23:43:25.907 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 1 unique requests in 0 ms.
23:43:25.907 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 0 unique requests.
23:43:25.907 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
23:43:26.006 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:43:26.006 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
23:43:26.006 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:43:26.006 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:26.006 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Start analyzing changes
23:43:26.006 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze>
23:43:26.006 |V| SolutionAnalysisManager       | DaemonThread:47    | FlushProjectModelChanges: New=0, Modified=0, Removed=0
23:43:26.010 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 0 unique requests.
23:43:26.010 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
23:43:26.012 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyFiles> count=0
23:43:26.012 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyModules> count=0
23:43:26.012 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessFileImages> 0
23:43:26.012 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessModules> 0
23:43:26.012 |V| FileImages                    | DaemonThread:47    | <FileImages.ClearTouched>
23:43:26.012 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> TotalFilesToReanalyze=0
23:43:26.012 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=0
23:43:26.012 |V| SolutionAnalysisConfiguration | DaemonThread:47    | Completed = True
23:43:26.012 |V| SolutionAnalysisManager       | DaemonThread:47    | <Measured> "SWEA.FullCycle"  time=6ms
23:43:26.012 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Analyzing files completed
23:43:26.916 |V| SettingsLogging               | JetPool(S) #1:12   | [SettingsStorage(“This computer”)/Core] Save completed OK.
23:43:32.322 |V| SettingsLogging               | JetPool(S) #1:12   | [SettingsStorage(“Solution “Shattered-Kingdom” personal”)/Core] Loading storage entries for SecondTime.
23:43:32.322 |V| SettingsLogging               | JetPool(S) #1:12   | Load completed, 1 keys changed (e.g. /Default/CodeInspection/ExcludedFiles/FilesAndFoldersToSkip2/=7020124F_002D9FFC_002D4AC3_002D8F3D_002DAAB8E0240759_002Ff_003ASoldie_002Ecs_002Fl_003AAssets_003FSoldie_002Ecs/@EntryIndexedValue).
23:43:32.434 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 1 unique requests.
23:43:32.434 |V| SolutionAnalysisConfiguration | JetPool(S) #1:12   | Completed = False
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:43:32.434 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:43:32.435 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 1 unique requests in 0 ms.
23:43:32.435 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 1 unique requests.
